﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"1380","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","40","臺中市","后里區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","A12","","","1","","2","","","51","51","1","6","4","120.710199","24.310754","3"
"1381","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","40","臺中市","大安區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","5","","2","","","7","7","1","6","4","120.587025","24.345751","3"
"1382","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","43","臺中市","西屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","15","3","10","3","1","B03","7","9","1","8","2","4","","21","21","1","12","4","120.652366","24.163357","2"
"1383","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","44","臺中市","后里區","0","2","0","7","2","6","50","4","1","1","5","4","6","6","1","1","5","4","5","1","15","2","8","1","1","C03","7","9","1","10","2","12","","84","84","1","6","4","120.711471","24.300774","2"
"1384","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","46","臺中市","南屯區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","1","1","5","5","5","2","12","3","10","3","1","A04","7","5","1","6","2","6","","11","11","1","13","4","120.609971","24.14043","2"
"1385","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","47","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","C03","","","1","","2","","","8","8","1","12","4","120.649757","24.167701","3"
"1386","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","49","臺中市","西區","0","0","0","7","","","30","","","","","","","","","","","","","","14","","","","","B03","","","1","","1","","","49","49","1","13","4","120.655806","24.14073","3"
"1387","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","49","臺中市","霧峰區","0","1","0","7","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","27","2","9","2","1","C03","7","9","1","10","2","11","","84","84","1","6","4","120.657861","24.042238","2"
"1388","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","49","臺中市","沙鹿區","0","1","0","7","2","6","50","4","2","1","5","4","6","6","4","4","8","3","5","2","17","2","9","5","4","C03","7","9","1","10","2","11","","15","15","1","13","4","120.556584","24.232453","2"
"1389","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","52","臺中市","潭子區","0","2","0","7","3","6","50","3","1","1","5","4","6","6","4","4","5","5","5","2","17","2","7","2","1","C03","7","1","1","10","2","14","","51","51","1","13","4","120.701757","24.188916","2"
"1390","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","52","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","C03","","","1","","1","","","47","47","1","12","4","120.656211","24.196217","3"
"1391","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","52","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","7","7","1","6","4","120.691412","24.091818","3"
"1392","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","11","59","臺中市","西屯區","0","2","0","7","2","6","4","4","4","1","5","4","6","6","2","1","1","4","1","1","13","2","8","5","1","C03","7","9","1","10","2","11","","7","7","1","12","4","120.653464","24.160749","2"
"1393","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","0","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","11","","","","","B03","","","1","","1","","","84","84","1","12","4","120.670419","24.16643","3"
"1394","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","0","臺中市","豐原區","0","0","0","7","","","40","","","","","","","","","","","","","","12","","","","","B03","","","1","","2","","","35","35","1","13","4","120.732817","24.258876","4"
"1395","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","2","臺中市","梧棲區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","E03","","","1","","1","","","49","49","1","6","4","120.531462","24.261061","4"
"1396","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","3","臺中市","大里區","0","0","0","7","","","30","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","49","49","1","13","4","120.711021","24.085572","3"
"1397","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","3","臺中市","梧棲區","0","1","0","7","3","6","50","13","9","1","5","4","6","6","4","4","1","4","5","1","16","3","10","3","1","B03","7","1","1","8","2","8","","51","51","1","6","4","120.536782","24.245696","2"
"1398","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","4","臺中市","南區","0","2","0","7","2","6","50","13","8","1","5","4","6","6","4","4","1","4","4","2","16","3","10","5","4","B02","7","1","1","8","2","8","","51","51","1","12","4","120.66597","24.123812","2"
"1399","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","6","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","C03","","","1","","9","","","8","8","2","12","4","120.688338","24.175605","3"
"1400","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","6","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","7","7","1","12","4","120.683436","24.172401","3"
"1401","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","7","臺中市","西屯區","0","1","0","7","2","6","40","3","1","1","5","4","6","6","4","4","10","5","5","2","16","3","10","3","1","A42","7","5","1","8","2","5","","14","14","1","12","4","120.608598","24.18435","2"
"1402","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","8","臺中市","南區","0","1","0","7","2","6","50","13","8","1","5","4","6","6","4","4","5","5","4","2","17","3","10","3","1","B03","7","7","1","8","2","16","","40","40","1","12","4","120.653289","24.121969","2"
"1403","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","12","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","2","","","7","7","1","6","4","120.699912","24.089014","3"
"1404","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","12","臺中市","豐原區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","78","78","1","13","4","120.710904","24.250437","3"
"1405","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","17","臺中市","南區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","2","1","5","5","5","2","11","3","10","5","4","B03","7","6","1","8","2","8","","84","84","1","13","4","120.662677","24.127005","2"
"1406","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","20","臺中市","大雅區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","55","55","1","13","4","120.667265","24.235705","3"
"1407","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","20","臺中市","西區","0","1","0","7","2","6","50","5","1","1","5","4","6","6","1","1","10","5","5","2","17","3","10","1","1","C03","7","6","1","10","2","14","","11","11","1","13","4","120.661653","24.134276","2"
"1408","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","20","臺中市","北區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","9","5","5","2","17","3","10","1","1","C03","7","6","1","10","2","13","","20","20","1","13","4","120.684245","24.151674","2"
"1409","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","20","臺中市","霧峰區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B02","","","1","","2","","","7","7","1","6","4","120.697872","24.056833","3"
"1410","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","23","臺中市","龍井區","1","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","5","5","5","1","11","1","9","1","1","C03","7","9","1","10","9","11","","21","21","1","12","4","120.512272","24.208486","1"
"1411","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","29","臺中市","梧棲區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","4","4","10","5","5","2","16","2","9","1","1","C03","7","6","1","10","2","11","","48","48","1","5","4","120.528007","24.258836","2"
"1412","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","31","臺中市","西區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","2","1","8","3","4","2","16","2","9","2","1","C03","7","9","1","10","2","11","14","21","21","1","12","4","120.665203","24.14668","2"
"1413","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","31","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","7","7","1","6","4","120.729382","24.15809","3"
"1414","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","35","臺中市","大里區","0","1","0","7","3","6","50","13","9","1","5","4","6","6","4","4","5","4","5","1","13","2","7","1","1","C03","7","9","1","10","2","11","","84","84","1","12","4","120.689884","24.107317","2"
"1415","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","36","臺中市","豐原區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","50","50","1","13","4","120.733307","24.252741","3"
"1416","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","37","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","84","84","1","6","4","120.658354","24.144311","3"
"1417","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","39","臺中市","大雅區","0","1","0","7","3","6","50","13","9","1","5","4","6","3","4","4","5","5","5","1","3","2","9","6","5","H01","8","18","7","21","10","17","","95","95","1","12","5","120.648509","24.229176","2"
"1418","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","39","臺中市","中區","0","3","0","7","2","6","50","13","8","1","5","4","6","6","4","4","7","5","4","2","2","2","9","1","1","C03","7","9","1","10","2","11","","84","84","1","13","4","120.680661","24.14559","2"
"1419","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","39","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","12","3","10","3","1","B01","7","9","1","4","1","1","","7","7","1","12","4","120.645397","24.14101","3"
"1420","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","39","臺中市","大里區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","4","4","10","5","5","2","16","3","10","3","1","B12","7","5","1","8","2","6","","20","20","1","6","4","120.695413","24.096845","2"
"1421","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","40","臺中市","霧峰區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","2","","","7","7","1","13","4","120.697872","24.056833","3"
"1422","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","45","臺中市","北屯區","0","1","0","7","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","18","2","9","2","1","C03","7","9","1","10","2","12","","84","84","1","6","4","120.701939","24.166729","2"
"1423","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","50","臺中市","大雅區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","A11","","","1","","1","","","84","84","1","13","4","120.659227","24.20905","3"
"1424","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","50","臺中市","清水區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","3","","","59","59","1","12","4","120.537159","24.268322","3"
"1425","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","56","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","11","11","1","13","4","120.668248","24.197949","3"
"1426","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","56","臺中市","霧峰區","0","0","0","7","","","40","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","40","40","1","6","4","120.662905","24.06418","3"
"1427","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","57","臺中市","東區","0","2","0","7","2","6","50","4","1","1","5","4","6","6","1","1","5","5","5","2","12","2","9","2","1","C03","7","9","1","10","1","12","","84","84","1","13","4","120.701252","24.142721","2"
"1428","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","12","58","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","1","","","12","12","1","12","4","120.677518","24.175444","3"
"1429","66000","387130000C","(04)23274275","(04)23288582","2026","2","4","13","2","臺中市","大里區","0","0","0","7","2","6","50","13","7","1","5","4","6","6","1","1","4","5","4","2","13","","","","","B03","","","1","","2","","","59","59","1","12","4","120.689943","24.101334","3"
