﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
110,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,15,臺中市,北區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,3,3,10,3,1,B03,7,9,1,8,2,5,,59,59,1,12,4,120.669827,24.16033,2
111,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,15,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,3,,2,,,59,59,1,12,4,120.692288,24.085465,3
112,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,16,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,11,4,120.639438,24.137552,3
113,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,18,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,14,,8,8,1,12,4,120.62937,24.183622,2
114,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,23,臺中市,西屯區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.629457,24.164362,3
115,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,25,臺中市,潭子區,0,1,0,6,3,6,50,4,1,1,5,4,6,6,1,1,1,4,4,1,13,2,9,2,1,C03,7,9,5,19,2,11,,59,59,1,13,4,120.701126,24.216249,2
116,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,26,臺中市,霧峰區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,6,4,120.697763,24.065519,2
117,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,27,臺中市,豐原區,0,2,0,6,2,6,30,3,9,1,5,4,6,6,4,4,10,4,5,1,16,2,9,4,1,F01,7,5,7,21,2,12,,47,47,1,12,4,120.74233,24.273113,2
118,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,30,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,5,4,120.607883,24.184275,3
119,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,30,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.722361,24.302846,3
120,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,33,臺中市,大肚區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.575868,24.175539,3
121,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,35,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.695377,24.164938,3
122,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,36,臺中市,東區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,18,2,9,5,4,C03,7,9,1,10,2,14,,84,84,1,12,2,120.690163,24.131725,2
123,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,36,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,12,4,120.829987,24.256698,3
124,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,37,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,20,20,1,6,4,120.681323,24.196163,3
125,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,41,臺中市,大雅區,0,2,0,6,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,8,2,1,C03,7,9,1,10,2,14,,12,12,1,13,4,120.644937,24.227694,2
126,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,45,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,6,4,120.625131,24.345415,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,46,臺中市,外埔區,0,2,0,7,2,6,50,13,8,1,5,4,6,6,4,4,4,5,4,1,17,2,9,2,1,C03,7,6,1,10,2,12,,39,39,1,12,4,120.637613,24.342691,2
128,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,46,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,3,,2,,,51,51,1,12,4,120.80329,24.226661,3
129,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,51,臺中市,霧峰區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,11,1,10,2,14,,45,45,1,12,4,120.699136,24.068091,2
130,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,52,臺中市,北區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,9,4,4,2,17,3,10,3,1,B03,7,6,5,8,2,8,,20,20,1,12,4,120.691083,24.152192,2
131,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,54,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,85,85,1,6,4,120.727641,24.176782,3
132,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,11,56,臺中市,西屯區,0,4,0,6,2,6,80,13,7,1,5,4,6,6,4,4,1,4,5,2,13,2,9,3,1,B12,7,9,1,8,2,1,,59,59,1,12,4,120.630103,24.165641,2
133,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,0,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.72194,24.129489,3
134,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,1,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,C03,,,3,,1,,,51,51,1,6,4,120.587011,24.179197,3
135,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,2,臺中市,西區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,11,11,1,12,4,120.655333,24.135178,2
136,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,3,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,51,51,1,12,4,120.722201,24.165621,3
137,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,7,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.702504,24.207134,3
138,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,7,臺中市,南屯區,0,0,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,16,,,,,B03,,,1,,1,,,11,11,1,12,4,120.642652,24.14193,3
139,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,10,臺中市,清水區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,5,1,8,2,8,,59,59,1,12,4,120.565882,24.264861,2
140,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,15,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B11,,,1,,9,,,8,8,1,6,4,120.684332,24.130053,4
141,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,15,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,10,4,120.568611,24.22415,3
142,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,20,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.652901,24.108768,3
143,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,21,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,13,4,120.642302,24.196799,3
144,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,21,臺中市,霧峰區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.713447,24.075224,2
145,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,25,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,50,50,1,6,4,120.59953,24.109544,3
146,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,29,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.699294,24.175761,3
147,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,32,臺中市,東區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,9,4,5,2,12,3,10,1,1,C03,7,9,1,10,2,11,14,7,7,1,12,4,120.696201,24.14275,2
148,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,32,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,8,8,1,12,4,120.821398,24.205463,3
149,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,39,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,49,49,1,13,4,120.670707,24.168367,3
150,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,45,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.653038,24.134957,3
151,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,45,臺中市,清水區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,1,4,4,2,17,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.573023,24.262897,2
152,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,49,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,59,59,1,13,4,120.637283,24.173182,3
153,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,50,臺中市,西區,0,2,0,7,2,6,50,3,9,1,5,4,6,6,2,1,3,2,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.665785,24.139856,2
154,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,51,臺中市,西屯區,0,2,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,11,1,10,2,14,11,45,45,1,12,2,120.646427,24.177807,2
155,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,52,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,57,57,1,12,4,120.64297,24.166088,3
156,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,12,56,臺中市,清水區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,9,3,4,1,17,3,10,1,1,C03,7,6,1,10,1,13,,48,48,1,12,4,120.554334,24.291282,2
157,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,1,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.64993,24.156978,2
158,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,3,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,50,50,1,6,4,120.646085,24.132072,3
159,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,10,臺中市,清水區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.572498,24.265754,3
160,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,11,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,77,77,1,12,4,120.665899,24.134224,3
161,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,13,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,13,4,120.696858,24.070444,3
162,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,17,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,12,4,120.65304,24.146684,2
163,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,20,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,84,84,1,12,4,120.643846,24.1488,3
164,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,25,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,12,4,120.637876,24.142022,3
165,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,25,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,12,4,120.707744,24.185067,3
166,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,30,臺中市,大甲區,0,2,0,7,3,6,50,4,9,1,5,4,6,6,4,4,5,4,4,1,17,3,10,3,1,B03,7,5,1,8,2,5,,84,84,1,12,4,120.622139,24.344761,2
167,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,31,臺中市,北區,0,1,0,7,2,6,50,18,9,1,5,4,6,6,4,4,9,5,5,2,13,2,9,1,1,C03,7,9,3,19,2,11,,59,59,1,12,4,120.676473,24.163731,2
168,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,37,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,50,50,1,6,4,120.727526,24.173115,3
169,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,45,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,12,4,120.606403,24.192252,3
170,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,53,臺中市,大雅區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,13,4,120.658412,24.231073,3
171,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,54,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,50,50,1,12,4,120.725353,24.151576,3
172,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,13,56,臺中市,大里區,0,2,0,7,2,6,50,3,9,1,5,4,6,6,3,1,5,5,5,1,12,2,9,4,1,F01,7,6,7,21,2,11,,48,48,1,12,4,120.698573,24.104141,2
173,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,6,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.725926,24.16111,3
174,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,9,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.635582,24.182114,3
175,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,10,臺中市,大雅區,0,2,0,7,2,6,60,3,2,1,5,4,6,6,1,1,1,4,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.673466,24.239936,2
176,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,13,臺中市,大里區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,1,1,5,4,5,1,16,3,10,3,1,B03,7,11,1,8,2,5,,45,45,1,13,4,120.676274,24.114936,2
177,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,21,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,13,4,120.692154,24.171155,2
178,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,29,臺中市,霧峰區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.690029,24.014378,2
179,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,30,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.629876,24.150075,3
180,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,36,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,2,1,C03,7,9,1,10,2,12,,12,12,1,13,4,120.680364,24.179335,2
181,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,39,臺中市,東區,0,2,0,7,3,6,50,4,2,1,5,4,6,6,2,1,5,4,4,2,3,2,9,6,5,H01,8,16,7,21,10,17,,95,95,1,12,5,120.707704,24.144426,2
182,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,40,臺中市,大肚區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,2,1,C03,7,6,3,19,2,16,,14,14,1,6,4,120.550114,24.147453,2
183,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,40,臺中市,烏日區,0,1,0,7,2,6,60,13,7,1,5,4,6,6,4,4,1,3,1,2,13,3,10,3,2,A12,7,9,1,1,2,1,,62,62,1,6,4,120.652953,24.090122,2
184,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,42,臺中市,西區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,4,1,10,2,12,,1,1,1,12,4,120.661268,24.160423,2
185,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,45,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,12,4,120.658738,24.137494,3
186,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,14,56,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.65834,24.156637,3
187,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,2,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B03,,,1,,2,,,40,40,1,13,4,120.68498,24.157714,3
188,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,3,臺中市,和平區,0,3,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,13,2,8,2,1,C03,7,9,3,19,11,11,,7,7,2,12,4,121.252181,24.254067,2
189,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,5,臺中市,西屯區,0,1,0,7,2,6,60,5,2,1,5,4,6,6,4,4,1,3,1,1,13,3,10,3,4,B01,7,9,1,4,2,1,,59,59,1,12,4,120.646454,24.164454,2
190,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,6,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.723689,24.133889,3
191,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,8,臺中市,大雅區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,8,8,1,13,4,120.631602,24.239319,3
192,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,8,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,11,11,1,13,4,120.672948,24.131256,2
193,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,14,臺中市,清水區,0,1,0,7,2,6,50,3,9,1,5,4,6,6,4,4,8,3,5,1,12,3,10,3,1,B03,7,5,1,8,2,2,,14,14,1,12,4,120.565936,24.26852,2
194,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,17,臺中市,潭子區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,4,4,5,4,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,58,58,1,13,4,120.700347,24.212975,2
195,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,18,臺中市,北屯區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,5,14,14,1,12,4,120.718958,24.16151,2
196,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,18,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,C03,,,1,,2,,,12,12,1,13,4,120.656206,24.159804,3
197,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,20,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,17,2,8,2,1,F03,7,1,7,21,1,12,,51,51,1,13,4,120.70244,24.088708,2
198,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.648132,24.148866,3
199,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,30,臺中市,南屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,4,4,2,11,3,10,5,4,B03,7,6,1,8,2,8,,14,14,1,13,4,120.640352,24.127165,2
200,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,32,臺中市,大雅區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,1,4,5,1,13,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.615043,24.21841,2
201,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,39,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,12,4,120.651621,24.14872,3
202,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,41,臺中市,北區,0,3,0,7,2,6,50,4,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,1,1,C03,7,15,1,10,2,11,,4,4,1,12,4,120.682164,24.15819,2
203,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,42,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.726526,24.203828,3
204,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,45,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,3,,2,,,59,59,1,13,4,120.722203,24.253295,3
205,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,48,臺中市,霧峰區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,5,4,120.707635,24.076537,2
206,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,55,臺中市,西屯區,0,2,0,7,2,6,40,3,19,1,5,4,6,6,2,1,1,5,1,2,3,2,9,5,4,C03,7,9,1,10,2,11,,21,21,1,13,4,120.602633,24.182559,2
207,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,57,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,78,78,1,6,4,120.699289,24.142801,3
208,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B01,,,1,,1,,,49,49,1,12,4,120.702105,24.172943,3
209,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,15,59,臺中市,東區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B03,7,11,1,8,2,5,,45,45,1,6,4,120.704989,24.131323,2
210,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,0,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,13,4,120.686029,24.154847,3
211,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,0,臺中市,大甲區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B02,,,1,,1,,,84,84,1,12,4,120.653927,24.378206,3
212,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,2,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,13,4,120.624623,24.184844,4
213,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,3,臺中市,西區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,1,1,3,4,4,2,17,2,1,1,1,C03,7,9,3,19,8,11,,42,42,1,12,4,120.658302,24.15538,2
214,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,5,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.694353,24.08979,3
215,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,7,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,13,4,120.68107,24.149617,3
216,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,9,臺中市,大里區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,7,1,10,3,12,,84,84,1,12,4,120.667416,24.10534,2
217,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,10,臺中市,烏日區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,5,4,B03,7,6,1,6,2,4,,48,48,1,6,4,120.600679,24.108596,2
218,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,12,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.635177,24.155623,3
219,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,15,臺中市,太平區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,14,,48,48,1,6,4,120.733713,24.156941,2
220,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,18,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,13,4,120.656451,24.258884,3
221,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,23,臺中市,神岡區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,8,,48,48,1,13,4,120.699541,24.25103,2
222,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,25,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,12,12,1,5,4,120.710833,24.08049,3
223,66000,387130000C,(04)23274275,(04)23288582,2025,05,1,16,33,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.703203,24.169829,3
