﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
6952,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,9,50,臺中市,東區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,11,,11,11,1,13,4,120.708154,24.140633,2
6953,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,9,52,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,8,3,5,1,17,3,10,3,1,A11,7,6,1,8,2,2,,14,14,1,12,4,120.644956,24.138165,2
6954,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,9,57,臺中市,南屯區,0,0,0,7,3,6,60,13,7,1,5,4,6,6,1,1,3,4,5,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.597872,24.155393,3
6955,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,9,58,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,50,50,1,12,4,120.715843,24.151634,3
6956,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,9,58,臺中市,沙鹿區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,2,1,C03,7,9,1,10,2,12,,12,12,1,6,4,120.566776,24.241628,2
6957,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,9,58,臺中市,梧棲區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,5,1,10,2,14,,12,12,1,12,4,120.531361,24.254639,2
6958,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,2,臺中市,西區,0,1,0,7,3,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.657579,24.145784,2
6959,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,4,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.699048,24.247812,3
6960,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,11,臺中市,梧棲區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,12,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,6,4,120.543892,24.250249,2
6961,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,13,臺中市,神岡區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,17,3,10,3,1,B03,7,11,1,8,2,2,,45,45,1,12,4,120.656904,24.251209,2
6962,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,23,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,5,4,120.628772,24.140134,3
6963,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,23,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A12,,,1,,1,,,8,8,1,12,4,120.739929,24.178945,3
6964,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,25,臺中市,北屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,11,11,1,6,4,120.699208,24.161989,2
6965,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,25,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.756194,24.275209,3
6966,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,27,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.716231,24.251625,3
6967,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,28,臺中市,龍井區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,9,5,5,2,17,3,10,3,1,B03,7,11,1,8,2,1,,20,20,1,6,4,120.548734,24.210818,2
6968,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,30,臺中市,東區,0,0,0,7,1,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,17,3,10,3,1,A11,7,2,1,1,1,7,,84,84,1,12,4,120.68944,24.129504,3
6969,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,32,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,82,82,1,12,4,120.828337,24.255558,3
6970,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,33,臺中市,西區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,5,,48,48,1,13,4,120.65292,24.146761,2
6971,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,44,臺中市,烏日區,0,1,0,7,2,6,50,3,6,1,5,4,6,6,4,4,10,4,5,2,17,3,10,3,1,B03,7,6,1,8,2,5,,48,48,1,6,4,120.64744,24.109912,2
6972,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,50,臺中市,大雅區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,8,8,1,12,4,120.650345,24.212333,3
6973,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,50,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.618656,24.103389,3
6974,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,53,臺中市,東勢區,0,0,0,7,2,6,50,11,9,1,5,4,6,6,4,4,5,5,5,1,11,3,10,5,4,B03,7,5,1,8,2,8,,8,8,1,13,4,120.840274,24.185058,3
6975,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,55,臺中市,大里區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,1,C03,7,6,1,10,2,12,,48,48,1,12,4,120.676182,24.099115,2
6976,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,56,臺中市,大里區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,9,4,5,1,12,2,9,2,1,C03,7,11,1,10,2,14,,44,44,1,12,4,120.691347,24.114732,2
6977,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,10,59,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,A11,,,1,,2,,,49,49,1,12,4,120.61603,24.182177,3
6978,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,2,臺中市,豐原區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,5,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,12,12,1,12,4,120.725539,24.249927,2
6979,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,5,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,6,4,120.663368,24.119733,3
6980,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,9,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,12,4,120.696646,24.136714,3
6981,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,9,臺中市,太平區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,18,2,9,5,4,F01,7,9,7,21,1,16,,59,59,1,4,4,120.756986,24.07929,2
6982,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,12,臺中市,豐原區,0,1,0,6,2,6,50,3,1,1,5,4,6,6,2,1,5,4,4,2,13,3,10,1,1,C03,7,6,1,10,2,14,,48,48,1,12,4,120.716588,24.251854,2
6983,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,15,臺中市,豐原區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,16,,23,23,1,13,4,120.722402,24.277713,2
6984,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,15,臺中市,豐原區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,13,2,8,1,1,C03,7,6,3,19,2,11,,23,23,1,12,4,120.707584,24.246921,2
6985,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,17,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,39,39,1,12,4,120.692702,24.122108,3
6986,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,19,臺中市,梧棲區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,1,,20,20,1,6,4,120.5386,24.249235,2
6987,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,20,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,59,59,1,13,4,120.686582,24.146238,3
6988,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,21,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.693338,24.123574,3
6989,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,23,臺中市,南屯區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,2,1,8,3,4,1,3,2,8,1,1,C03,7,9,1,10,1,11,,10,10,1,12,4,120.646681,24.153613,2
6990,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,24,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,4,5,2,14,,,,,B03,,,1,,2,,,84,84,1,12,4,120.649925,24.138858,3
6991,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,24,臺中市,北屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,5,5,5,2,15,2,9,2,1,C03,7,9,5,10,2,14,,12,12,1,12,4,120.680243,24.178118,2
6992,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,25,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,3,,2,,,7,7,1,13,4,120.667555,24.179474,4
6993,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,25,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,13,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.667534,24.179493,2
6994,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,25,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.649639,24.162849,3
6995,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,25,臺中市,太平區,0,2,0,7,3,6,40,4,2,1,5,4,6,6,4,4,10,5,5,2,11,2,9,1,1,C03,7,5,1,10,2,11,,39,39,1,6,4,120.705021,24.159843,2
6996,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,27,臺中市,東區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,C03,7,11,1,10,2,14,,45,45,1,6,4,120.690498,24.126408,2
6997,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,28,臺中市,西區,0,0,0,7,3,6,50,13,1,1,5,4,6,6,2,1,10,5,5,2,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.661699,24.150845,3
6998,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,28,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,6,4,120.691711,24.046965,3
6999,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,29,臺中市,龍井區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,4,4,5,5,5,2,13,2,9,5,4,F01,7,9,7,21,1,11,,84,84,1,3,4,120.586557,24.181516,2
7000,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,30,臺中市,東區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,2,1,5,4,5,2,17,2,9,2,1,C03,7,6,1,10,2,12,,48,48,1,13,4,120.696864,24.144694,2
7001,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,32,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,13,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,120.698201,24.184695,2
7002,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,32,臺中市,大甲區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,4,5,4,1,3,3,10,2,1,C03,7,6,1,10,2,11,,10,10,1,5,4,120.622631,24.342402,2
7003,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,34,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.627439,24.10583,3
7004,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,35,臺中市,太平區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,A11,7,6,1,3,2,16,,11,11,1,12,4,120.711097,24.126682,2
7005,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,38,臺中市,北區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,3,10,5,4,B03,7,1,1,8,2,7,,51,51,1,13,4,120.668302,24.172775,2
7006,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,39,臺中市,太平區,0,0,0,7,2,6,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,11,,58,58,1,12,4,120.715832,24.127415,3
7007,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,44,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,6,1,10,2,14,,7,7,1,12,4,120.689177,24.119288,2
7008,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,46,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,84,84,1,6,4,120.647336,24.051961,3
7009,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,49,臺中市,西屯區,0,0,0,6,,,0,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.650141,24.162912,3
7010,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,50,臺中市,沙鹿區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,3,1,5,4,4,2,15,2,9,1,1,C03,7,9,1,10,2,11,,12,12,1,13,4,120.573442,24.20602,2
7011,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,53,臺中市,北屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,13,3,10,3,1,B03,7,9,5,8,1,1,,84,84,1,6,4,120.722612,24.168407,2
7012,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,53,臺中市,西屯區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,1,5,5,1,18,2,9,5,4,C01,7,3,1,10,2,12,,50,50,1,13,4,120.648126,24.19179,2
7013,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,54,臺中市,太平區,0,0,0,7,,,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,6,4,120.710313,24.137772,3
7014,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,11,59,臺中市,西區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,12,,14,14,1,12,4,120.657411,24.15739,2
7015,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,0,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,F06,,,7,,1,,,84,84,1,13,4,120.665064,24.151407,3
7016,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,2,臺中市,豐原區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,42,42,1,12,4,120.745737,24.262467,3
7017,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,8,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.680371,24.160473,3
7018,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,11,臺中市,龍井區,0,1,0,7,3,6,90,13,7,1,5,4,6,6,4,4,1,4,5,1,17,3,10,3,1,A41,7,9,1,1,2,5,,84,84,1,6,4,120.523411,24.220128,2
7019,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,14,臺中市,沙鹿區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,3,10,3,4,B03,7,9,3,19,11,5,,7,7,1,6,4,120.552026,24.230184,2
7020,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,15,臺中市,神岡區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,12,3,10,3,1,B03,7,4,1,8,2,2,,1,1,1,12,4,120.712625,24.256492,2
7021,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,18,臺中市,清水區,0,2,0,7,3,6,70,5,1,1,5,4,6,6,2,1,1,4,5,1,17,3,10,3,1,B12,7,6,1,8,2,16,,23,23,1,12,4,120.567442,24.270093,2
7022,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,20,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,6,4,120.663644,24.186697,3
7023,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,32,臺中市,大雅區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,9,3,10,2,1,C03,7,4,1,10,2,11,,84,84,1,12,4,120.646844,24.225328,2
7024,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,32,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.649379,24.162842,3
7025,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,44,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,5,4,C03,7,12,1,10,2,16,,59,59,1,12,4,120.703431,24.091517,2
7026,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,23,1,12,4,120.670779,24.178713,3
7027,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,48,臺中市,烏日區,0,2,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,6,1,F01,7,11,7,21,2,14,,45,45,1,2,4,120.625943,24.10324,2
7028,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,48,臺中市,豐原區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.716144,24.260588,2
7029,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,50,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,13,4,120.685299,24.16662,3
7030,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,12,56,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,11,4,120.689148,24.105333,4
7031,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,0,臺中市,東區,0,1,0,7,1,6,50,13,8,1,5,4,6,6,4,4,5,4,4,2,17,3,10,3,1,B03,7,11,1,8,2,5,,45,45,1,12,4,120.702313,24.142576,2
7032,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,14,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,8,3,1,B03,7,6,1,8,2,4,,48,48,1,12,4,120.664694,24.181671,2
7033,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,22,臺中市,龍井區,0,1,0,7,3,6,60,4,1,1,5,4,6,6,1,1,1,4,5,2,17,2,9,2,1,C03,7,6,3,19,2,14,,48,48,1,6,4,120.514072,24.198408,2
7034,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,24,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.638574,24.18167,3
7035,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,25,臺中市,大肚區,0,1,0,7,2,6,50,13,14,1,5,4,6,6,4,4,1,4,4,1,13,2,1,1,1,F01,7,9,7,21,9,11,,59,59,1,3,4,120.571899,24.12047,2
7036,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,26,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.663947,24.164178,4
7037,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,27,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,15,15,1,12,4,120.683099,24.131563,3
7038,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,27,臺中市,南區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,1,2,5,2,12,2,9,2,1,C03,7,6,1,10,2,13,,48,48,1,12,4,120.664042,24.124871,2
7039,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,28,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,15,,85,85,1,12,4,120.699036,24.096529,2
7040,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,29,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,4,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,120.690074,24.109871,2
7041,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,30,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,F01,,,7,,2,,,84,84,1,3,4,120.639041,24.108246,3
7042,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,39,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.654769,24.146634,3
7043,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,40,臺中市,南屯區,0,1,0,7,2,6,10,13,9,5,5,4,6,6,4,4,10,5,5,2,17,2,8,1,1,C03,7,3,1,10,9,14,,50,50,1,12,4,120.646463,24.140212,2
7044,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,40,臺中市,太平區,0,1,0,7,2,6,50,13,7,1,5,4,5,6,4,4,9,4,4,1,17,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.733801,24.120697,2
7045,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,42,臺中市,西屯區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,8,4,4,1,17,2,9,5,4,C03,7,7,1,10,1,13,,40,40,1,13,4,120.649356,24.175396,2
7046,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,45,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,13,4,120.665054,24.119267,3
7047,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,48,臺中市,西區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,9,1,10,2,11,,21,21,1,6,4,120.680059,24.134971,2
7048,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,48,臺中市,大里區,0,1,0,7,2,6,40,13,7,1,5,4,6,6,4,4,5,5,4,2,17,3,10,3,1,B03,7,13,1,8,2,8,,76,76,1,12,4,120.691433,24.112195,2
7049,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,51,臺中市,西屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,12,2,9,2,1,C03,7,12,1,10,2,14,,7,7,1,12,4,120.653349,24.203672,2
7050,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,52,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A21,,,1,,1,,,8,8,2,12,4,120.724816,24.321794,3
7051,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,13,55,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,7,7,1,6,4,120.700388,24.170266,3
7052,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,0,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,9,,,,,A12,,,1,,2,,,8,8,1,6,4,120.643414,24.075606,3
7053,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,1,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,15,3,10,5,1,B03,7,9,1,8,2,8,,21,21,1,6,4,120.657261,24.139286,2
7054,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,5,臺中市,太平區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,4,1,10,2,14,,1,1,1,12,4,120.728078,24.125565,2
7055,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,15,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B01,,,1,,1,,,11,11,1,12,4,120.653038,24.135749,3
7056,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,17,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,C03,7,6,1,10,2,12,,11,11,1,13,4,120.684202,24.143674,2
7057,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,25,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,12,2,9,1,1,C03,7,9,1,10,2,12,,59,59,1,12,4,120.643922,24.130015,2
7058,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,28,臺中市,西屯區,0,1,0,6,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,1,12,2,8,1,1,C03,7,9,1,10,2,12,,8,8,1,12,4,120.620777,24.188676,2
7059,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,29,臺中市,西區,0,1,0,7,2,6,50,4,19,1,5,4,6,6,1,1,10,5,5,2,3,3,10,1,1,C03,7,9,1,10,2,12,,10,10,1,13,4,120.656751,24.146718,2
7060,66000,387130000C,(04)23274275,(04)23288582,2025,04,19,14,31,臺中市,北屯區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,5,4,5,2,13,2,9,1,1,F03,7,9,7,21,9,11,,84,84,1,13,4,120.696877,24.167439,2
