﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
5844,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,3,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.703973,24.183149,3
5845,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,6,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,13,4,120.709203,24.144503,4
5846,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,13,臺中市,東區,0,2,0,7,1,6,50,18,24,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,F01,7,9,7,21,9,11,,84,84,1,6,4,120.696951,24.142767,2
5847,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,13,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.634058,24.176683,3
5848,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,13,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,26,26,1,6,4,120.701002,24.100194,3
5849,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,19,臺中市,龍井區,0,1,0,7,1,6,50,13,9,1,5,4,5,6,4,4,3,4,4,1,13,2,7,1,1,C03,7,9,1,10,2,11,,43,43,1,6,4,120.536292,24.195525,2
5850,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,20,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.637391,24.175874,2
5851,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,22,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,11,11,1,6,4,120.662665,24.126976,3
5852,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,30,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,78,78,1,12,4,120.658155,24.230719,3
5853,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,30,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,8,8,1,12,4,120.696685,24.147835,3
5854,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,33,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,84,84,1,12,4,120.715967,24.249393,4
5855,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,35,臺中市,南屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,42,42,1,12,4,120.635849,24.131102,3
5856,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,35,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,8,8,1,6,4,120.607743,24.120505,3
5857,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,37,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,35,,,,,B03,,,1,,1,,,11,11,1,12,4,120.670047,24.126452,4
5858,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,39,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,2,120.530906,24.253344,3
5859,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,40,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,10,1,,,84,84,1,6,4,120.70077,24.179707,4
5860,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,43,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B11,,,1,,1,,,49,49,1,13,4,120.617554,24.175844,3
5861,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,44,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.69903,24.06679,3
5862,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,45,臺中市,太平區,0,1,0,7,1,6,40,8,9,1,5,4,6,6,4,4,4,4,5,2,13,2,9,1,1,C03,7,12,1,10,2,11,,7,7,1,6,4,120.723982,24.149607,2
5863,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,46,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.710046,24.127494,3
5864,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,47,臺中市,大里區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,4,1,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.693252,24.090401,3
5865,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,48,臺中市,西區,0,2,0,7,1,6,50,4,2,1,5,4,6,6,4,4,5,4,5,2,13,3,10,3,1,B03,7,7,1,8,2,6,,87,87,1,13,4,120.661754,24.148949,2
5866,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,50,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.689278,24.153931,3
5867,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,51,臺中市,北屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,84,84,1,6,4,120.690614,24.159635,3
5868,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,53,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,F01,,,7,,2,,,8,8,1,6,4,120.639837,24.147064,4
5869,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,56,臺中市,豐原區,0,1,0,7,1,6,50,5,4,1,5,4,6,6,1,1,5,4,4,2,13,3,10,5,4,B03,7,9,1,8,2,1,,7,7,1,12,4,120.719486,24.237651,2
5870,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,17,58,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.644841,24.183198,3
5871,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,1,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,59,59,2,12,4,120.681742,24.139026,3
5872,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,3,臺中市,西區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,1,1,3,4,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,85,85,1,12,4,120.657262,24.140026,2
5873,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,4,臺中市,龍井區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,10,3,10,3,1,B03,7,9,1,8,2,8,,6,6,1,6,4,120.532403,24.184574,2
5874,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,5,臺中市,梧棲區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,4,2,16,2,9,1,1,C03,7,1,1,10,2,13,,51,51,1,12,4,120.545771,24.243761,2
5875,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,6,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,9,,,49,49,1,13,4,120.613079,24.140253,3
5876,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,7,臺中市,大肚區,0,1,0,7,2,6,70,13,8,1,5,4,6,6,4,4,1,4,4,1,16,3,10,3,1,B03,7,11,1,8,2,5,,45,45,1,6,4,120.553296,24.134986,2
5877,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,8,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,3,10,1,1,C03,7,9,1,10,2,13,,42,42,1,12,2,120.667034,24.173009,2
5878,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,10,臺中市,大甲區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,5,4,B03,7,11,1,8,2,2,,45,45,1,6,4,120.65704,24.406924,2
5879,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,13,臺中市,西屯區,0,0,0,6,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,9,,,50,50,1,13,4,120.638022,24.159141,3
5880,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,15,臺中市,大雅區,0,1,0,7,1,6,60,4,2,1,5,4,6,6,1,1,1,3,5,1,17,2,9,5,4,C03,7,9,1,10,2,12,,7,7,1,13,4,120.645263,24.225553,2
5881,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,15,臺中市,烏日區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,1,4,5,1,12,3,10,3,1,B03,7,6,1,8,2,4,,8,8,1,6,4,120.616475,24.113929,2
5882,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,17,臺中市,太平區,0,2,0,7,1,6,50,13,8,1,5,4,6,6,4,4,5,5,4,1,17,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,6,4,120.734409,24.122816,2
5883,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,18,臺中市,烏日區,0,1,0,7,1,6,60,13,7,1,5,4,6,6,4,4,1,4,4,1,13,2,8,1,1,C03,7,8,1,10,2,11,,7,7,1,6,4,120.623248,24.104221,2
5884,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,20,臺中市,大雅區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.648975,24.217664,3
5885,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,20,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,13,4,120.609507,24.112517,3
5886,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,23,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,16,2,8,1,1,F03,7,1,7,21,2,11,,51,51,1,13,4,120.692829,24.107377,2
5887,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,24,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,12,4,120.714101,24.149706,3
5888,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,26,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,C03,,,3,,9,,,11,11,1,13,4,120.658842,24.144326,3
5889,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,29,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.684877,24.152852,3
5890,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,33,臺中市,大里區,0,3,0,7,2,6,40,13,8,1,5,4,6,6,1,1,1,3,4,1,17,3,10,3,1,A04,7,9,1,6,2,2,,8,8,1,6,4,120.690804,24.092334,2
5891,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,33,臺中市,大肚區,0,2,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,5,4,B01,7,6,1,4,2,1,,14,14,1,6,4,120.581398,24.171342,2
5892,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,38,臺中市,南區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,6,4,120.670095,24.119043,2
5893,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,38,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,82,82,1,6,4,120.706801,24.095162,3
5894,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,38,臺中市,豐原區,0,0,0,7,,,60,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.722558,24.236472,3
5895,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,40,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,87,87,1,6,4,120.686553,24.18916,3
5896,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,45,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,13,4,120.648009,24.222408,3
5897,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,45,臺中市,太平區,0,1,0,7,1,3,80,13,9,1,5,4,6,6,4,4,1,3,5,1,13,2,8,3,1,B03,7,9,1,8,2,1,,59,59,1,6,4,120.70413,24.126074,2
5898,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,46,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,12,1,12,4,120.577786,24.271173,3
5899,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,48,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.663188,24.233267,3
5900,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,49,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,12,4,120.567766,24.203576,3
5901,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,50,臺中市,石岡區,0,0,0,7,,,70,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,40,40,1,6,4,120.773689,24.2746,3
5902,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,53,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A05,,,1,,9,,,8,8,1,6,4,120.612608,24.102833,3
5903,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,54,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,59,59,1,12,4,120.638283,24.167647,3
5904,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,18,56,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,13,4,120.699318,24.129567,3
5905,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,0,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,5,4,120.669347,24.118942,3
5906,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,0,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B01,,,1,,2,,,8,8,1,12,4,120.576151,24.226008,4
5907,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,1,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,5,4,5,2,12,3,10,3,1,B02,7,5,1,8,2,2,,85,85,1,12,4,120.65886,24.146709,2
5908,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,1,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,34,34,1,6,4,120.781393,24.285997,3
5909,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,4,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,13,4,120.641076,24.167898,3
5910,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,5,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.541058,24.265671,3
5911,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,8,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,1,13,3,10,2,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.645109,24.176699,2
5912,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,8,臺中市,西屯區,0,0,0,6,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.626261,24.178375,3
5913,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,9,臺中市,龍井區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,12,,82,82,1,6,4,120.586287,24.181745,2
5914,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,10,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,13,4,120.686453,24.147272,3
5915,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,17,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.551418,24.212799,3
5916,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,20,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.713942,24.145008,3
5917,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,20,臺中市,沙鹿區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,12,,14,14,1,6,2,120.556621,24.232441,2
5918,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,35,臺中市,南區,0,1,0,7,1,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B02,7,1,1,8,2,1,,51,51,1,12,4,120.680038,24.129975,2
5919,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,42,臺中市,梧棲區,0,2,0,7,1,6,40,13,8,1,5,4,6,6,4,4,9,4,4,1,2,2,9,6,5,H03,8,16,7,21,2,17,,109,109,1,12,5,120.544255,24.224689,2
5920,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,56,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,12,4,120.530906,24.253348,3
5921,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,19,57,臺中市,太平區,0,1,0,7,1,6,50,3,4,1,5,4,6,6,2,1,5,5,4,2,13,3,10,3,1,B03,7,9,1,8,2,1,,56,56,1,12,4,120.734148,24.148252,2
5922,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,3,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,47,47,1,12,4,120.632674,24.170209,3
5923,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,8,臺中市,烏日區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,3,2,9,2,1,C03,7,9,1,10,2,11,,10,10,1,6,4,120.5983,24.111094,2
5924,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,9,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.642007,24.178016,3
5925,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,13,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.661699,24.150845,3
5926,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,16,臺中市,北屯區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,6,1,10,2,11,,11,11,1,5,2,120.709111,24.186545,2
5927,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,19,臺中市,西屯區,0,2,0,7,1,6,40,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,5,4,C03,7,9,1,10,2,11,,25,25,1,13,4,120.644164,24.201417,2
5928,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,22,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,40,40,1,13,4,120.678603,24.143248,3
5929,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,23,臺中市,東區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,48,48,1,12,4,120.697676,24.150747,3
5930,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,29,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,49,49,1,6,4,120.662181,24.071826,3
5931,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,30,臺中市,大甲區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,4,4,5,5,5,1,16,3,10,2,1,C03,7,6,1,10,2,12,,48,48,1,6,4,120.622601,24.345909,2
5932,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,31,臺中市,南屯區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.623071,24.14808,2
5933,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,33,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,86,86,1,12,4,120.632634,24.151155,3
5934,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,35,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,C03,,,1,,1,,,8,8,1,13,4,120.685249,24.147531,3
5935,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,46,臺中市,沙鹿區,0,1,0,7,1,6,50,3,9,1,5,4,6,6,4,4,5,5,4,1,17,3,10,2,1,C03,7,6,1,10,2,16,,48,48,1,12,4,120.578566,24.221119,2
5936,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,47,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B02,,,1,8,9,,,78,78,2,6,4,120.729695,24.171044,3
5937,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,51,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,8,1,,,78,78,1,6,4,120.673034,24.190235,3
5938,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,54,臺中市,西區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,17,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.663098,24.146658,2
5939,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,20,59,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,12,4,120.613725,24.142655,3
5940,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,0,臺中市,東區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,11,2,9,2,1,C03,7,6,1,10,2,12,,48,48,1,6,4,120.692417,24.144104,2
5941,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,1,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,12,4,120.723744,24.260197,3
5942,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,4,臺中市,大安區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,12,2,9,2,1,C03,7,9,1,10,7,11,,7,7,1,6,4,120.57986,24.365228,2
5943,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,5,臺中市,東區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,11,11,1,12,4,120.701435,24.125285,2
5944,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,7,臺中市,豐原區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,1,1,C03,7,12,1,10,2,11,,7,7,1,12,4,120.722873,24.254261,2
5945,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,10,臺中市,潭子區,0,1,0,7,1,6,60,4,1,1,5,4,6,6,2,1,1,4,4,1,17,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,13,4,120.703412,24.201182,2
5946,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,16,臺中市,大雅區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,9,4,5,1,15,2,9,2,1,C03,7,9,1,10,2,12,,21,21,1,13,4,120.645186,24.225584,2
5947,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,25,臺中市,北區,0,1,0,7,1,6,30,5,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,1,B03,7,6,1,8,2,1,,14,14,1,13,4,120.689795,24.161749,2
5948,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.611183,24.187184,3
5949,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,31,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.719859,24.156645,3
5950,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,37,臺中市,東區,0,1,0,7,1,6,50,4,9,1,5,4,6,6,1,1,5,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,2,,39,39,1,6,4,120.700722,24.127289,2
5951,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,43,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,45,45,1,13,4,120.709884,24.229917,3
5952,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,45,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.653284,24.126966,3
5953,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,21,51,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,59,59,1,12,4,120.637487,24.173068,3
5954,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,22,4,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.652023,24.176196,3
5955,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,22,5,臺中市,北區,0,0,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,,,,,C03,,,1,,2,14,,84,84,1,12,2,120.686354,24.152437,3
5956,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,22,7,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,51,51,1,13,4,120.675695,24.163016,3
5957,66000,387130000C,(04)23274275,(04)23288582,2025,11,15,22,7,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,13,4,120.652427,24.175975,3
