﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
8524,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,20,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,118,118,1,,,120.664979,24.139162,3
8525,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,20,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.663782,24.119351,3
8526,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,26,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,8,,21,21,1,12,4,120.683705,24.130371,2
8527,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,28,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,119,119,1,,,120.72907,24.176649,3
8528,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,28,臺中市,太平區,0,2,0,7,3,6,40,11,9,1,5,4,6,6,4,4,4,5,5,1,17,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,6,4,120.817328,24.088979,2
8529,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,29,臺中市,大甲區,0,0,0,7,,,90,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,6,1,12,4,120.620266,24.423726,3
8530,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,29,臺中市,新社區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,1,21,2,9,1,1,C03,7,9,1,10,2,11,,54,54,1,12,4,120.802858,24.205973,2
8531,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,30,臺中市,南屯區,0,0,0,7,3,6,50,13,23,1,5,4,6,6,4,4,5,,5,2,17,,,,,B03,,,1,,1,,,50,50,1,12,4,120.650156,24.140928,3
8532,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,32,臺中市,梧棲區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,13,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.545927,24.23271,2
8533,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,39,臺中市,北區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,13,4,120.687916,24.163084,3
8534,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,43,臺中市,大甲區,0,0,0,7,,,90,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,6,6,1,12,4,120.617182,24.413522,3
8535,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,45,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B02,,,1,,2,,,58,58,1,12,4,120.667685,24.170389,3
8536,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,50,臺中市,清水區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,4,1,8,5,4,,84,84,1,12,4,120.550601,24.279318,2
8537,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,51,臺中市,大肚區,0,1,0,6,1,6,50,13,9,1,5,4,6,6,4,4,9,4,5,1,16,3,10,3,1,B03,7,1,1,8,2,4,,51,51,1,6,4,120.577297,24.16966,2
8538,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,52,臺中市,大里區,0,0,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,,,,,C03,,,1,,2,,,15,15,1,6,4,120.701292,24.088112,3
8539,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,59,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,4,4,1,12,4,120.727102,24.225836,3
8540,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,2,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,85,85,1,13,4,120.683518,24.153831,3
8541,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,2,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.642163,24.146617,3
8542,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,3,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,12,4,120.64655,24.133376,3
8543,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,11,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,35,35,1,13,4,120.684988,24.161402,3
8544,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,12,臺中市,龍井區,0,1,0,7,2,6,30,4,1,1,5,4,6,3,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,5,,15,15,1,6,4,120.590216,24.1894,2
8545,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,12,臺中市,清水區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,3,10,3,1,B03,7,5,1,8,2,5,,14,14,1,12,4,120.563824,24.29351,2
8546,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,15,臺中市,清水區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,3,1,1,4,4,2,16,2,5,2,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.577295,24.2737,2
8547,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,18,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,87,87,1,12,4,120.667758,24.139484,3
8548,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,18,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,8,8,1,13,4,120.684966,24.151534,3
8549,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,20,臺中市,西屯區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,4,4,10,5,5,2,17,2,8,1,1,C03,7,9,1,10,2,11,,59,59,1,12,2,120.658253,24.167357,2
8550,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,27,臺中市,大雅區,0,3,0,7,1,6,0,13,14,1,5,4,6,6,4,4,9,5,5,1,30,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.671934,24.228222,2
8551,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,28,臺中市,潭子區,0,1,0,6,3,6,40,3,9,1,5,4,6,6,4,4,10,5,5,1,11,2,9,2,1,C03,7,5,3,19,2,14,,59,59,1,13,4,120.727915,24.202604,2
8552,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,31,臺中市,西屯區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,5,4,4,2,16,2,9,5,4,C03,7,6,1,10,2,11,,48,48,1,12,4,120.650415,24.175912,2
8553,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,35,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,13,4,120.686077,24.162116,3
8554,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,36,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.710078,24.181246,3
8555,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,37,臺中市,北屯區,0,1,0,7,2,6,40,4,2,1,5,4,6,6,2,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,12,,58,58,1,12,4,120.694493,24.186868,2
8556,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,41,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,8,8,1,13,4,120.622131,24.186138,3
8557,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,50,臺中市,梧棲區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,1,,22,22,1,12,4,120.529872,24.253954,2
8558,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,52,臺中市,東區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,4,4,2,12,2,9,2,1,C03,7,7,1,10,2,12,,40,40,1,13,4,120.705414,24.137593,2
8559,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,55,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.734296,24.143958,3
8560,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,56,臺中市,大里區,0,0,0,7,,,80,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,40,40,1,12,4,120.690704,24.098029,3
8561,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,16,59,臺中市,大里區,0,1,0,7,3,6,40,4,1,1,5,4,6,6,2,1,3,4,3,1,16,3,10,5,4,B03,7,5,1,8,2,6,,38,38,1,13,4,120.687891,24.094591,2
8562,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,6,4,120.707547,24.18655,3
8563,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,0,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,1,1,7,5,5,2,11,2,7,2,1,C03,7,14,1,10,2,14,,82,82,1,12,4,120.66722,24.173455,2
8564,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,3,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,C03,,,1,,1,,,8,8,1,13,4,120.656643,24.156329,3
8565,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,5,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,39,39,1,6,4,120.533241,24.245113,3
8566,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,9,臺中市,西屯區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,5,4,B03,7,14,1,8,2,4,,76,76,1,13,4,120.642135,24.169366,2
8567,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,10,臺中市,南區,0,2,0,7,1,8,50,13,13,1,5,4,6,6,4,4,9,4,5,2,12,2,9,1,1,F01,7,9,7,21,2,12,14,7,7,1,12,4,120.652498,24.122127,2
8568,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,11,臺中市,石岡區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,7,7,1,12,4,120.772886,24.274957,3
8569,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,14,臺中市,西區,0,2,0,7,2,6,40,5,2,1,5,4,6,6,2,1,10,5,5,2,12,2,9,2,1,C03,7,9,1,10,2,11,14,84,84,1,12,4,120.665839,24.135245,2
8570,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,14,臺中市,北屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,9,3,19,2,11,,21,21,1,12,4,120.714938,24.182173,2
8571,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,15,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.70736,24.136465,3
8572,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,20,臺中市,西屯區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,1,2,9,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.648152,24.163883,2
8573,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,23,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,85,85,1,12,4,120.694698,24.174431,3
8574,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,24,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.65769,24.1478,3
8575,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,24,臺中市,西屯區,0,1,0,6,2,6,30,4,1,1,5,4,6,6,1,1,10,5,5,2,13,3,10,5,4,B03,7,6,1,8,1,8,,7,7,1,12,4,120.642519,24.181538,2
8576,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,25,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,12,4,120.698127,24.094549,3
8577,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,30,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,13,4,120.703923,24.201065,3
8578,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,30,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,50,50,1,13,4,120.72008,24.156457,3
8579,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,33,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B01,,,1,,1,,,59,59,1,13,4,120.602052,24.107093,3
8580,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,34,臺中市,北區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,3,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,20,20,1,12,4,120.673562,24.163087,2
8581,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,38,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,45,45,1,12,4,120.656624,24.195516,3
8582,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,38,臺中市,太平區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.73419,24.144919,3
8583,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,39,臺中市,西屯區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.654321,24.199264,3
8584,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,41,臺中市,北區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,5,4,5,2,17,3,10,5,1,C03,7,6,1,10,2,14,,48,48,1,13,4,120.683625,24.142999,2
8585,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,43,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B02,,,1,,9,,,8,8,1,12,4,120.632106,24.118155,4
8586,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,45,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.543803,24.158965,3
8587,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,45,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,35,,,,,B12,,,1,,1,,,84,84,1,12,4,120.726259,24.245671,3
8588,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,46,臺中市,大里區,0,0,0,7,,,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,12,4,120.690704,24.098029,3
8589,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,47,臺中市,西區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,84,84,1,12,4,120.660098,24.148666,3
8590,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,48,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,11,11,1,13,4,120.655107,24.147008,3
8591,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,48,臺中市,北屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,1,4,,12,12,1,12,4,120.720464,24.162869,2
8592,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,49,臺中市,西區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,2,1,C03,7,4,1,10,2,12,,21,21,1,12,4,120.662477,24.139199,2
8593,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,53,臺中市,潭子區,0,1,0,6,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,2,1,C03,7,9,1,10,2,12,,21,21,1,13,4,120.703578,24.215914,2
8594,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,54,臺中市,大里區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,5,4,4,1,16,2,8,5,4,F01,7,6,7,21,2,14,,11,11,1,13,4,120.67514,24.103085,2
8595,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,58,臺中市,大甲區,0,0,0,7,,,40,,,,,,,,,,,,,,1,,,,,B03,,,1,,1,,,8,8,1,12,4,120.677755,24.376919,3
8596,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,17,59,臺中市,神岡區,0,0,0,6,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.654816,24.258611,3
8597,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,5,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,5,4,B03,7,6,1,8,2,4,,48,48,1,13,4,120.64238,24.169413,2
8598,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,5,臺中市,沙鹿區,0,0,0,6,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,12,4,120.55862,24.236491,3
8599,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,7,臺中市,北屯區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,2,1,1,4,4,2,17,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,6,4,120.714802,24.182601,2
8600,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,9,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,13,4,120.64238,24.169413,3
8601,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,10,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,7,7,1,12,4,120.556333,24.228139,3
8602,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,13,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,87,87,1,12,4,120.703112,24.135192,3
8603,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,14,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,13,4,120.651503,24.151433,3
8604,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,20,臺中市,沙鹿區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,4,4,5,1,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.566273,24.236422,3
8605,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,23,臺中市,北區,0,2,0,7,1,6,50,5,1,1,5,4,6,6,2,1,1,4,5,2,17,3,10,3,1,A04,7,1,1,2,2,5,,84,84,1,12,4,120.686025,24.146356,2
8606,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,25,臺中市,北屯區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,13,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,120.71462,24.182574,2
8607,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,25,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.720295,24.242849,3
8608,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,27,臺中市,西屯區,0,1,0,7,1,6,50,3,19,1,5,4,6,6,4,4,5,4,4,2,3,3,10,3,1,B12,7,6,1,8,2,1,,10,10,1,12,4,120.649215,24.171282,2
8609,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,28,臺中市,潭子區,0,2,0,7,3,6,40,5,1,1,5,4,6,6,1,1,1,4,4,1,17,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.697966,24.216886,2
8610,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,30,臺中市,西區,0,1,0,7,1,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,9,3,10,5,4,A04,7,14,1,2,2,15,,84,84,1,12,4,120.660649,24.15825,2
8611,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,31,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,2,2,1,13,4,120.657261,24.139286,3
8612,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,39,臺中市,南屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,20,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.620273,24.14511,2
8613,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,40,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.655163,24.113472,3
8614,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,40,臺中市,沙鹿區,0,1,0,6,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,2,9,1,1,C03,7,4,1,10,2,14,,42,42,1,12,4,120.57903,24.220455,2
8615,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,44,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,12,4,120.632841,24.142648,3
8616,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,49,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.635711,24.143383,3
8617,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,50,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B02,,,1,,1,,,8,8,1,13,4,120.621364,24.185954,3
8618,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,50,臺中市,霧峰區,0,0,0,7,1,6,40,4,1,1,5,4,6,6,4,4,10,5,5,2,12,,,,,B03,,,1,,1,,,8,8,1,6,4,120.662599,24.059641,3
8619,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,52,臺中市,北區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.682344,24.165307,2
8620,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,54,臺中市,大雅區,0,2,0,7,1,6,50,13,7,1,5,4,6,6,4,4,1,5,4,1,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.665378,24.217664,2
8621,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,55,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,45,45,1,12,4,120.733528,24.154945,3
8622,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,55,臺中市,梧棲區,0,0,0,7,,,70,,,,,,,,,,,,,,12,,,,,B03,,,1,,9,,,40,40,1,6,4,120.542901,24.247802,3
8623,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,18,57,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,59,59,1,12,4,120.664521,24.16527,3
8624,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,2,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.663358,24.154771,3
8625,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,22,臺中市,潭子區,0,1,0,6,1,6,60,5,1,1,5,4,6,6,1,1,3,4,5,1,17,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,12,4,120.702971,24.227041,2
8626,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,26,臺中市,潭子區,0,1,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,27,2,9,6,1,F02,7,9,7,21,4,16,,84,84,1,13,4,120.6706,24.203678,2
8627,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,27,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,78,78,1,13,4,120.657663,24.187168,3
8628,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,30,臺中市,西屯區,0,2,0,7,1,6,30,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,C03,7,9,1,10,2,11,12,59,59,1,12,4,120.659481,24.175598,2
8629,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,32,臺中市,潭子區,0,1,0,6,1,6,60,3,2,1,5,4,6,6,3,1,3,4,4,2,13,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,120.690319,24.215971,2
8630,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,38,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,18,2,9,2,1,C03,7,9,1,9,2,14,,84,84,1,13,4,120.643341,24.138182,2
8631,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,A04,,,1,,2,,,8,8,1,6,4,120.684826,24.190441,4
8632,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,19,54,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,16,,65,65,1,12,4,120.723689,24.133889,2
8633,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,20,0,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,50,50,1,13,4,120.742875,24.252782,3
8634,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,20,3,臺中市,太平區,0,2,0,7,1,6,50,5,2,1,5,4,6,6,1,1,5,2,5,1,16,2,9,1,1,C03,7,6,1,10,2,11,12,11,11,1,12,4,120.714684,24.110313,2
8635,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,20,6,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,11,11,1,12,4,120.641382,24.133415,4
8636,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,20,11,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.65547,24.124058,3
