﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
109,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,43,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,1,C03,7,6,1,10,2,14,,23,23,1,12,4,120.639083,24.164986,2
110,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,45,臺中市,北屯區,0,1,0,6,3,6,50,3,1,1,5,4,6,6,4,4,5,5,4,2,13,2,9,2,1,C03,7,12,1,10,2,15,,84,84,1,6,4,120.69033,24.164971,2
111,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,50,臺中市,南區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.654409,24.125297,2
112,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,52,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,6,4,120.650167,24.120651,4
113,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,53,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,35,35,1,12,4,120.64693,24.168943,3
114,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,53,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,8,8,1,13,4,120.667447,24.177226,4
115,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,56,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.66576,24.136558,2
116,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,57,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,56,56,1,13,4,120.636562,24.14616,3
117,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,9,57,臺中市,大里區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,3,4,4,1,12,2,9,1,1,C04,7,9,1,10,2,14,,42,42,1,13,4,120.698237,24.080115,2
118,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,0,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,12,4,120.666736,24.141067,3
119,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,8,臺中市,梧棲區,0,1,0,7,3,6,40,3,2,1,5,4,6,6,1,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,6,4,120.546577,24.246142,2
120,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,10,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C04,,,1,,2,,,84,84,1,6,4,120.651963,24.155658,4
121,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,10,臺中市,東勢區,0,0,0,6,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.825785,24.264867,3
122,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,18,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,5,,1,,,59,59,1,12,4,120.62104,24.183827,3
123,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,23,臺中市,豐原區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,10,3,10,1,1,F03,7,9,7,21,2,14,,41,41,1,13,4,120.712254,24.251853,2
124,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,33,臺中市,南區,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,1,,,120.6759,24.126343,4
125,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,40,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,13,4,120.722212,24.25339,3
126,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,42,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,9,,,8,8,1,12,4,120.667513,24.179744,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,49,臺中市,北屯區,0,1,0,6,2,6,50,4,1,1,5,4,6,6,2,1,6,3,5,2,15,3,10,3,1,B03,7,9,1,8,2,4,7,21,21,1,13,4,120.679569,24.174028,2
128,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,50,臺中市,太平區,0,2,0,6,2,6,50,4,2,1,5,4,6,6,2,1,5,5,4,1,17,2,8,1,1,C03,7,1,1,10,2,11,,51,51,1,6,4,120.719402,24.131595,2
129,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,54,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A41,,,1,,1,,,84,84,1,6,4,120.665388,24.201165,3
130,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,10,59,臺中市,北區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,12,12,1,13,4,120.670474,24.16884,2
131,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,0,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,43,43,1,13,4,120.732143,24.25559,3
132,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,4,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.610308,24.184675,3
133,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,12,臺中市,中區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,2,1,10,4,5,1,16,2,9,2,1,C03,7,6,1,10,2,14,,85,85,1,13,4,120.679819,24.14075,2
134,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,18,臺中市,北區,0,0,0,6,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,13,3,10,3,1,B03,7,9,3,19,1,1,,84,84,1,12,4,120.680523,24.165679,4
135,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,20,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,4,4,1,13,4,120.706838,24.211383,3
136,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,20,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.627553,24.117907,3
137,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,20,臺中市,大里區,0,0,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,13,,,,,C03,,,1,,2,,,84,84,1,12,4,120.696352,24.105906,3
138,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,24,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.603193,24.180802,3
139,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,25,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,5,120.633749,24.161646,3
140,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,29,臺中市,南屯區,0,1,0,6,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,3,19,2,5,,85,85,1,6,4,120.646637,24.134785,2
141,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,29,臺中市,北屯區,0,0,0,6,,,30,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,15,15,1,12,4,120.660404,24.196748,3
142,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,31,臺中市,大里區,0,1,0,6,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B12,7,2,1,8,2,3,,49,49,1,12,4,120.718696,24.09802,2
143,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,38,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,2,2,1,6,4,120.650576,24.120293,3
144,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,38,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,50,50,1,13,4,120.610379,24.186768,3
145,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,40,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,78,78,1,12,4,120.669367,24.144991,3
146,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,44,臺中市,后里區,0,2,0,6,2,6,30,4,1,1,5,4,6,6,4,4,9,4,4,1,15,2,7,1,1,C03,7,9,1,10,2,11,,13,13,1,12,4,120.720297,24.309282,2
147,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,45,臺中市,梧棲區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,1,4,1,1,16,3,10,3,1,B12,7,5,1,7,3,2,,84,84,1,6,4,120.524474,24.252927,2
148,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,50,臺中市,霧峰區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,4,4,10,5,5,2,15,3,10,1,1,C03,7,9,1,10,2,13,,15,15,1,13,4,120.698467,24.07122,2
149,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,54,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,9,,,84,84,1,13,4,120.698527,24.062297,3
150,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,55,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,3,10,3,1,B03,7,3,1,8,2,6,,50,50,1,13,4,120.627421,24.156077,2
151,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,11,56,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,47,47,1,13,4,120.647492,24.14894,3
152,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,0,臺中市,西區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,5,4,C03,7,11,1,17,2,13,,45,45,1,12,4,120.666324,24.148947,2
153,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,4,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,51,51,1,12,4,120.681925,24.193942,3
154,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,5,臺中市,南屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,1,1,C03,7,6,1,10,2,14,,48,48,1,6,4,120.646632,24.143832,2
155,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,5,臺中市,南屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,11,1,8,1,4,,45,45,1,6,4,120.606897,24.146782,2
156,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,6,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,12,,,,,B01,,,1,,2,,,20,20,1,6,4,120.686582,24.201323,3
157,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,12,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,14,14,1,12,4,120.691482,24.107049,3
158,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,14,臺中市,東區,0,2,0,5,3,6,50,13,9,1,4,4,6,6,4,4,10,5,5,2,18,2,9,5,4,C03,7,9,1,10,2,12,,84,84,1,12,4,120.697906,24.140267,2
159,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,23,臺中市,南屯區,0,2,0,7,1,6,50,4,4,1,5,4,6,6,2,1,1,4,5,2,13,2,9,5,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.646376,24.135928,2
160,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,27,臺中市,大里區,0,0,0,7,3,6,50,4,7,1,5,4,6,6,2,1,1,4,4,1,11,,,,,C03,,,1,,2,,,26,26,1,12,4,120.688091,24.102058,3
161,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,28,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,5,,9,,,8,8,1,12,4,120.614317,24.143378,3
162,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,28,臺中市,豐原區,0,2,0,5,2,6,30,4,1,1,4,4,6,6,3,1,10,5,5,2,16,2,9,5,4,C03,7,5,1,10,2,14,,12,12,1,13,4,120.715394,24.241081,2
163,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,36,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,40,40,1,12,4,120.686854,24.095247,3
164,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,40,臺中市,潭子區,0,0,0,5,,,60,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,13,4,120.70872,24.232467,3
165,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,40,臺中市,大雅區,0,1,0,6,3,6,50,3,2,1,5,4,6,6,1,1,8,3,4,2,17,3,10,5,4,B03,7,15,1,8,2,4,,76,76,1,13,4,120.650942,24.216443,2
166,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,50,臺中市,南區,0,1,0,5,1,6,50,3,1,1,4,4,6,6,4,4,10,5,5,2,30,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.660395,24.123758,2
167,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,12,50,臺中市,豐原區,0,1,0,5,2,6,60,4,7,1,4,4,6,6,1,1,1,2,4,1,17,2,9,5,4,B12,7,8,1,8,2,8,3,82,82,1,13,4,120.703241,24.241619,2
168,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,0,臺中市,北屯區,0,0,0,5,,3,50,,,,,,,,,,,,,,14,,,,,A05,,,1,,1,,,49,49,1,12,4,120.678555,24.200897,3
169,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,1,臺中市,北屯區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,3,3,5,2,13,2,9,2,1,C03,7,9,1,10,2,12,14,7,7,1,13,4,120.695365,24.183421,2
170,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,3,臺中市,清水區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,40,40,1,12,4,120.562712,24.296525,3
171,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,5,臺中市,沙鹿區,0,1,0,6,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,4,11,5,4,B03,7,5,6,20,11,2,5,20,20,1,6,4,120.570274,24.211782,2
172,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,7,臺中市,西屯區,0,0,0,5,,,0,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,50,50,1,12,4,120.6151,24.18354,3
173,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,10,臺中市,南屯區,0,1,0,5,2,6,50,4,2,1,3,4,6,6,2,1,5,4,4,2,18,2,9,2,1,C03,7,5,1,10,2,14,,59,59,1,12,4,120.649906,24.141819,2
174,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,11,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.677254,24.162049,3
175,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,16,臺中市,外埔區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,4,4,4,1,13,2,3,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.63638,24.343284,2
176,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,18,臺中市,北屯區,0,0,0,5,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.708852,24.164601,3
177,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,18,臺中市,烏日區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,6,4,120.652008,24.09935,3
178,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,23,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,43,43,1,12,4,120.656669,24.157362,3
179,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,23,臺中市,豐原區,0,0,0,6,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,13,4,120.742944,24.251859,3
180,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,25,臺中市,中區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,12,4,120.679881,24.146232,2
181,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,27,臺中市,南屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.642915,24.140399,3
182,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,30,臺中市,東區,0,2,0,5,3,6,50,4,9,1,4,4,6,6,2,1,5,5,5,2,16,2,9,5,4,C03,7,15,1,10,2,12,,35,35,1,6,4,120.698076,24.135171,2
183,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,C03,,,1,,9,,,50,50,1,13,4,120.647792,24.149323,3
184,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,30,臺中市,清水區,0,0,0,7,2,6,30,13,9,1,5,2,6,6,4,4,9,4,5,2,18,,,,,C03,,,1,,2,,,87,87,1,12,4,120.611475,24.305273,3
185,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,34,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.662231,24.172278,3
186,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,40,臺中市,南屯區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,9,2,1,2,12,3,10,3,1,B03,7,1,1,8,2,3,,51,51,1,12,4,120.646816,24.138209,2
187,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,43,臺中市,北區,0,1,0,5,2,6,50,3,1,1,4,4,6,6,1,1,10,4,5,2,18,2,8,1,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.668412,24.166885,2
188,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,43,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,40,40,1,12,4,120.66224,24.122571,3
189,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,46,臺中市,西屯區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,4,4,1,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.612709,24.184086,2
190,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,46,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.749545,24.268486,3
191,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,52,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A11,,,1,,2,,,49,49,1,12,4,120.716794,24.127846,3
192,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,55,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.703546,24.211027,3
193,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,13,58,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,59,59,1,6,4,120.596771,24.250018,3
194,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,87,87,1,12,4,120.708417,24.167968,3
195,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,0,臺中市,豐原區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,3,1,5,4,5,1,17,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,6,4,120.713187,24.255209,2
196,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,1,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,6,4,120.722406,24.181678,4
197,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,6,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,84,84,1,13,4,120.681123,24.155899,3
198,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,9,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,4,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,2,,14,14,1,13,4,120.645057,24.172628,2
199,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,10,臺中市,潭子區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,13,4,120.71887,24.204121,3
200,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,10,臺中市,龍井區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,5,5,5,1,13,3,10,5,4,B03,7,9,1,8,2,5,,7,7,1,12,4,120.583255,24.180069,2
201,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,15,臺中市,南屯區,0,0,0,7,,3,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.623224,24.144209,3
202,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,18,臺中市,西屯區,0,3,0,5,2,6,40,4,2,1,4,4,6,6,2,2,10,5,5,2,12,2,9,1,1,C03,6,8,5,10,2,14,,40,40,1,13,4,120.644164,24.201417,2
203,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,22,臺中市,豐原區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.729786,24.24733,3
204,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,24,臺中市,南區,0,1,0,6,2,6,50,3,1,1,4,4,6,6,4,4,5,5,4,2,18,2,9,1,1,C03,7,5,1,10,2,12,,84,84,1,12,4,120.659202,24.125396,2
205,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,25,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,49,49,1,13,4,120.722543,24.176029,3
206,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,28,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,6,4,120.531309,24.242232,4
207,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,30,臺中市,北區,0,0,0,7,3,6,50,18,24,1,5,4,6,6,4,4,10,5,5,2,17,,,,,B12,,,1,,1,,,59,59,1,13,4,120.6867,24.146343,3
208,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,41,臺中市,大里區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,49,49,1,13,4,120.697742,24.079468,3
209,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,43,臺中市,后里區,0,0,0,7,2,6,0,13,21,4,5,4,6,6,4,4,1,4,4,1,14,3,10,3,1,B12,7,2,1,8,2,6,,49,49,1,12,4,120.723154,24.311227,3
210,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,50,臺中市,西屯區,0,2,0,6,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,15,2,9,3,1,B03,7,9,1,8,2,1,,21,21,1,12,4,120.624436,24.178619,2
211,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,50,臺中市,西屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,2,4,2,17,3,10,3,1,B03,7,14,1,8,2,4,,77,77,1,12,4,120.652263,24.156671,2
212,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,14,52,臺中市,西區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,1,1,5,4,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,12,4,120.661687,24.146708,2
213,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,0,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,82,82,1,13,4,120.696417,24.132307,3
214,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,4,臺中市,北區,0,1,0,6,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,5,4,C03,7,9,1,10,2,12,,15,15,1,13,4,120.666755,24.160421,2
215,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,5,臺中市,西區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,17,3,10,5,4,C03,7,6,1,10,9,12,,14,14,2,12,4,120.65714,24.157107,2
216,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,13,臺中市,北屯區,0,1,0,7,2,6,50,3,1,1,4,4,6,6,2,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.706947,24.189144,2
217,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,25,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,48,48,1,13,4,120.64283,24.124184,2
218,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,27,臺中市,太平區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,12,,48,48,1,6,4,120.713195,24.160713,2
219,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,29,臺中市,南屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,4,2,17,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.64851,24.153638,2
220,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,32,臺中市,清水區,0,1,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,A41,7,6,1,1,2,1,,41,41,1,12,4,120.624939,24.30556,2
221,66000,387130000C,(04)23274275,(04)23288582,2025,09,1,15,39,臺中市,西區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,8,,13,13,1,12,4,120.661587,24.155869,2
