﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
9797,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,40,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,49,49,1,13,4,120.670931,24.172296,3
9798,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,40,臺中市,太平區,0,1,0,7,3,6,30,11,9,1,5,4,6,6,4,4,9,5,5,1,17,2,9,5,4,C03,7,9,1,10,2,14,,5,5,1,5,4,120.808065,24.095749,2
9799,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,41,臺中市,南區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,3,19,2,11,,15,15,1,12,4,120.681892,24.130027,2
9800,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,43,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,12,4,120.720509,24.146879,3
9801,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,47,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.66522,24.151835,3
9802,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,47,臺中市,東區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,2,1,5,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.693573,24.138761,2
9803,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,55,臺中市,大雅區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,8,3,5,1,17,2,1,1,1,C03,7,15,1,10,2,11,,4,4,1,13,4,120.660421,24.210443,2
9804,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,11,58,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,43,1,12,4,120.674619,24.230475,3
9805,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,0,臺中市,北屯區,0,1,0,7,3,6,30,4,2,1,5,4,6,6,4,4,10,5,5,2,17,3,10,2,1,C03,7,6,1,10,2,14,,48,48,1,6,4,120.669918,24.178995,2
9806,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,3,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,1,B12,7,7,1,8,2,2,,40,40,1,12,4,120.644268,24.171377,2
9807,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,3,臺中市,大里區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,5,1,10,2,12,,14,14,1,6,4,120.695244,24.09002,2
9808,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,5,臺中市,西屯區,0,0,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,3,10,2,4,C03,7,6,1,10,1,14,,84,84,1,12,4,120.646826,24.174742,3
9809,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,7,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,49,49,1,12,4,120.671121,24.178967,3
9810,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,7,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,6,4,120.696775,24.062934,3
9811,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,8,臺中市,南屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,3,1,1,5,5,2,17,2,9,2,4,C03,7,11,1,10,2,14,,45,45,1,6,4,120.638553,24.11823,2
9812,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,9,臺中市,龍井區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,84,84,1,12,4,120.551871,24.213413,3
9813,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,12,臺中市,西屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,3,4,4,2,13,3,10,1,4,C01,7,9,1,9,2,14,11,7,7,1,12,4,120.659122,24.194355,2
9814,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,14,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,12,4,120.708773,24.086691,2
9815,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,15,臺中市,中區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,1,1,5,2,5,2,9,3,10,3,1,A02,7,15,1,2,2,16,,84,84,1,12,4,120.676336,24.145042,2
9816,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,20,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,13,4,120.638153,24.196281,3
9817,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,26,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,51,51,1,5,4,120.715641,24.070863,3
9818,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,28,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,12,4,120.640514,24.18727,2
9819,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,30,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.579275,24.249989,3
9820,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,33,臺中市,南屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,4,4,2,17,2,8,2,1,C03,7,9,1,10,2,11,,4,4,1,12,4,120.610768,24.145565,2
9821,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,40,臺中市,大肚區,0,2,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,6,4,120.579489,24.172832,2
9822,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,42,臺中市,清水區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,59,59,1,12,4,120.596523,24.30395,3
9823,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,43,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,4,5,2,12,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.679516,24.17428,2
9824,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,44,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.732009,24.153189,3
9825,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,47,臺中市,西區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,17,2,9,5,4,C03,7,9,1,10,2,14,,84,84,1,12,4,120.668285,24.142527,2
9826,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,51,臺中市,南區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,4,5,4,C03,7,9,1,10,2,11,,84,84,1,12,4,120.668629,24.117192,2
9827,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,57,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,12,12,1,13,4,120.662838,24.126562,3
9828,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,57,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,12,4,120.640433,24.136083,2
9829,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,12,4,120.718863,24.175713,3
9830,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,58,臺中市,北屯區,0,1,0,7,3,6,40,13,7,1,5,4,6,6,4,4,5,5,4,2,16,2,9,2,1,C03,7,11,3,19,2,11,13,45,45,1,12,4,120.69095,24.175168,2
9831,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,12,58,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.692835,24.168127,2
9832,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,2,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B02,,,1,,2,,,50,50,1,12,4,120.709041,24.074218,3
9833,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,5,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.667345,24.141797,3
9834,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,5,臺中市,南區,0,1,0,7,3,6,50,4,9,1,5,4,6,6,2,1,5,5,5,2,17,3,10,5,4,B03,7,9,1,8,2,8,,59,59,1,6,4,120.678537,24.128182,2
9835,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,5,臺中市,梧棲區,0,0,0,7,,,70,,,,,,,,,,,,,,35,,,,,B12,,,1,,1,,,82,82,1,12,4,120.556434,24.252242,3
9836,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,14,臺中市,豐原區,0,1,0,7,3,6,50,5,2,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,8,,11,11,1,13,4,120.703301,24.242789,2
9837,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,15,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,11,,,,,A11,,,1,,1,,,8,8,1,12,4,120.619652,24.195692,3
9838,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,15,臺中市,大里區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,11,11,1,12,4,120.692191,24.115597,2
9839,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,17,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,48,48,1,12,4,120.615468,24.189164,4
9840,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,20,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,21,21,1,13,4,120.67988,24.137919,2
9841,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,25,臺中市,石岡區,0,1,0,7,2,6,50,13,14,1,5,4,6,6,4,4,1,4,5,1,17,2,9,5,4,C03,7,15,5,10,7,11,,53,53,1,12,4,120.762544,24.277054,2
9842,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,27,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,8,8,1,13,4,120.642607,24.179837,3
9843,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,28,臺中市,大甲區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,15,15,1,12,4,120.61816,24.351399,3
9844,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,31,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,5,4,C03,7,9,1,10,1,12,,21,21,1,13,4,120.644035,24.166572,2
9845,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,42,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,40,40,1,12,4,120.662853,24.07191,3
9846,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,45,臺中市,豐原區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,4,4,4,2,17,2,8,2,4,C04,7,1,3,19,2,12,,51,51,1,12,4,120.699214,24.24732,2
9847,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,47,臺中市,東勢區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,3,1,4,1,4,1,5,3,10,6,5,H03,8,20,7,21,2,17,,109,109,1,12,5,120.825401,24.265559,2
9848,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,48,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,12,4,120.683102,24.182189,3
9849,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,13,55,臺中市,西屯區,0,0,1,7,2,6,60,13,9,1,5,4,6,6,4,4,5,4,5,2,3,3,10,2,1,C03,7,9,5,19,2,11,,84,84,1,12,4,120.667496,24.178164,2
9850,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,0,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,13,4,120.713952,24.208292,3
9851,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,0,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.710208,24.149114,3
9852,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,0,臺中市,西屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,8,1,1,C03,7,5,1,10,2,12,14,14,14,1,12,4,120.650294,24.1641,2
9853,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,2,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,42,42,1,6,4,120.7139,24.145009,3
9854,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,4,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,16,2,8,2,4,C03,7,9,1,10,2,11,,59,59,1,12,4,120.639285,24.183026,2
9855,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,6,臺中市,豐原區,0,0,0,7,,,60,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,40,40,1,6,4,120.704891,24.255013,3
9856,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,10,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,3,10,3,1,B03,7,11,3,19,9,4,,45,45,1,6,4,120.718805,24.173311,2
9857,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,13,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.703615,24.242359,3
9858,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,14,臺中市,南區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,17,3,10,3,1,B03,7,11,1,8,2,4,,45,45,1,12,4,120.664034,24.113685,2
9859,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,14,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,2,120.715591,24.119295,3
9860,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,17,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,21,21,1,6,4,120.721331,24.101346,3
9861,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,19,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.683024,24.137969,3
9862,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,19,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,6,4,120.69819,24.147987,3
9863,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,19,臺中市,西屯區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,3,3,10,5,4,B12,7,6,1,7,2,8,,10,10,1,13,4,120.651959,24.182,2
9864,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,23,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,A41,,,1,,2,,,49,49,1,12,4,120.650703,24.406454,3
9865,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,24,臺中市,太平區,0,1,0,7,3,6,40,13,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,12,,90,90,1,6,4,120.705126,24.125376,2
9866,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,27,臺中市,豐原區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,3,10,5,4,B03,7,14,1,8,2,3,,77,77,1,12,4,120.719277,24.258308,2
9867,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,37,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A04,,,1,,2,,,42,42,1,6,4,120.67453,24.098108,3
9868,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,40,臺中市,北區,0,0,0,7,2,6,50,13,9,1,5,,6,6,4,4,1,4,5,2,12,3,10,3,1,B03,7,7,1,8,2,2,,35,35,1,12,4,120.677153,24.15148,3
9869,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,40,臺中市,霧峰區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,4,4,1,12,3,10,3,1,B03,7,15,1,8,2,2,,84,84,1,6,4,120.662704,24.05968,2
9870,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,40,臺中市,梧棲區,0,0,0,7,,,0,,,,,,,,,,,,,,14,,,,,C03,,,1,,1,,,49,49,1,6,4,120.536328,24.252685,3
9871,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,42,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B03,,,1,,1,,,24,24,1,12,4,120.707183,24.305044,3
9872,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,43,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.705458,24.164405,3
9873,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,44,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,8,8,1,13,4,120.576138,24.226002,3
9874,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,45,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,6,4,120.616286,24.146186,3
9875,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,47,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,49,49,1,12,4,120.651583,24.158357,3
9876,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,47,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,12,4,120.733421,24.260961,3
9877,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,47,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,7,7,1,13,4,120.701542,24.249485,3
9878,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,48,臺中市,北區,0,1,0,7,2,6,50,3,19,1,5,4,6,6,1,1,1,4,5,2,2,3,10,5,1,B03,7,6,1,8,2,1,,10,10,1,13,4,120.680489,24.165365,2
9879,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,54,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.699208,24.175883,2
9880,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,14,59,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,13,4,120.613599,24.139002,3
9881,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,0,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.661176,24.150598,3
9882,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,0,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B11,,,1,,2,,,49,49,1,12,4,120.686616,24.120534,3
9883,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,10,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.724288,24.247992,4
9884,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,11,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.753028,24.272557,3
9885,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,16,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.702193,24.312311,3
9886,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,22,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,12,4,120.613608,24.173429,4
9887,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,24,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,B03,,,1,,1,,,51,51,1,6,4,120.713362,24.171973,3
9888,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,25,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.672892,24.167214,3
9889,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,30,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,16,,12,12,1,6,4,120.715584,24.174566,2
9890,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,30,臺中市,西屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,3,10,3,1,B03,7,7,1,8,2,5,,40,40,1,13,4,120.61408,24.186958,2
9891,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,31,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.671904,24.255498,3
9892,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,33,臺中市,烏日區,0,0,0,7,,,15,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,8,8,1,12,4,120.600466,24.110793,3
9893,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,35,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,,,,,,84,84,1,13,4,120.660523,24.22812,3
9894,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,35,臺中市,南屯區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,1,1,C03,7,9,1,9,2,11,,84,84,1,6,4,120.632893,24.12379,2
9895,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,37,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,6,4,120.636205,24.146723,4
9896,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,40,臺中市,神岡區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,1,4,5,2,12,3,10,5,4,A12,7,7,1,5,2,2,,40,40,1,12,4,120.695953,24.248588,2
9897,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,43,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,13,4,120.641158,24.157328,3
9898,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,44,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,A12,,,,,2,,,84,84,1,12,4,120.644442,24.202027,3
9899,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,44,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,8,8,1,13,4,120.606669,24.187183,3
9900,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,45,臺中市,西區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,12,4,120.669093,24.14045,2
9901,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,45,臺中市,北區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,9,4,5,2,17,3,10,3,1,B03,7,11,1,8,2,4,,45,45,1,13,4,120.688402,24.151738,2
9902,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,47,臺中市,西屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,3,1,4,4,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,59,59,1,12,4,120.659641,24.169872,2
9903,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,48,臺中市,北屯區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,1,1,11,2,14,,51,51,1,13,4,120.697735,24.176646,2
9904,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,50,臺中市,南屯區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,4,4,9,5,5,2,17,3,10,3,1,A12,7,9,1,3,2,1,,84,84,1,13,4,120.624838,24.11441,2
9905,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,53,臺中市,太平區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,50,50,1,6,4,120.734612,24.128021,3
9906,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,53,臺中市,沙鹿區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,4,4,2,17,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.56,24.239007,2
9907,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,54,臺中市,太平區,0,1,0,7,3,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,6,4,120.717699,24.158471,2
9908,66000,387130000C,(04)23274275,(04)23288582,2025,03,25,15,55,臺中市,東區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,84,84,1,12,4,120.689699,24.1328,2
